13:36:40.500	ru1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.942745360	2189442745360	2016-07-14 13:35:37.675822000	-53222462824178000
13:36:40.500	ni1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.942936549	2189442936549	2016-07-14 13:35:37.675828000	-53222462824172000
13:36:40.500	ni1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.943127088	2189443127088	2016-07-14 13:35:37.675833000	-53222462824167000
13:36:40.500	rb1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.943329225	2189443329225	2016-07-14 13:35:37.675837000	-53222462824163000
13:36:40.500	ru1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.943531824	2189443531824	2016-07-14 13:35:37.675842000	-53222462824158000
13:36:40.500	ni1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.943723178	2189443723178	2016-07-14 13:35:37.675863000	-53222462824137000
13:36:40.500	ni1704	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.952744335	2189452744335	2016-07-14 13:35:37.675881000	-53222462824119000
13:36:40.500	ni1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.952899283	2189452899283	2016-07-14 13:35:37.675892000	-53222462824108000
13:36:40.500	ni1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.953040555	2189453040555	2016-07-14 13:35:37.675934000	-53222462824066000
13:36:40.500	ni1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.953181811	2189453181811	2016-07-14 13:35:37.675939000	-53222462824061000
13:36:40.500	ni1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.953322981	2189453322981	2016-07-14 13:35:37.675967000	-53222462824033000
13:36:40.500	pb1608	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.953469076	2189453469076	2016-07-14 13:35:37.675990000	-53222462824010000
13:36:40.500	ni1704	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.953607908	2189453607908	2016-07-14 13:35:37.675996000	-53222462824004000
13:36:40.500	ru1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.953763845	2189453763845	2016-07-14 13:35:37.675996000	-53222462824004000
13:36:40.500	ru1704	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.953900293	2189453900293	2016-07-14 13:35:37.675999000	-53222462824001000
13:36:40.500	ru1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.954054384	2189454054384	2016-07-14 13:35:37.676001000	-53222462823999000
13:36:40.500	sn1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.954245029	2189454245029	2016-07-14 13:35:37.676004000	-53222462823996000
13:36:40.500	zn1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.954431985	2189454431985	2016-07-14 13:35:37.676008000	-53222462823992000
13:36:40.500	ru1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.954625512	2189454625512	2016-07-14 13:35:37.676011000	-53222462823989000
13:36:40.500	ru1704	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.954834856	2189454834856	2016-07-14 13:35:37.676017000	-53222462823983000
13:36:40.500	ru1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.955026116	2189455026116	2016-07-14 13:35:37.676021000	-53222462823979000
13:36:40.500	ni1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.955214640	2189455214640	2016-07-14 13:35:37.676025000	-53222462823975000
13:36:40.500	sn1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.955402495	2189455402495	2016-07-14 13:35:37.676028000	-53222462823972000
13:36:40.500	zn1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.955600925	2189455600925	2016-07-14 13:35:37.676034000	-53222462823966000
13:36:40.500	hc1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.955791242	2189455791242	2016-07-14 13:35:37.676036000	-53222462823964000
13:36:40.500	pb1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.956012773	2189456012773	2016-07-14 13:35:37.676038000	-53222462823962000
13:36:40.500	pb1608	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.956202643	2189456202643	2016-07-14 13:35:37.676057000	-53222462823943000
13:36:40.500	ni1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.956391520	2189456391520	2016-07-14 13:35:37.676061000	-53222462823939000
13:36:40.500	pb1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.956588882	2189456588882	2016-07-14 13:35:37.676080000	-53222462823920000
13:36:40.500	pb1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.956776943	2189456776943	2016-07-14 13:35:37.676090000	-53222462823910000
13:36:40.500	ni1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.956970152	2189456970152	2016-07-14 13:35:37.676096000	-53222462823904000
13:36:40.500	pb1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.957178559	2189457178559	2016-07-14 13:35:37.676119000	-53222462823881000
13:36:40.500	pb1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.957373906	2189457373906	2016-07-14 13:35:37.676124000	-53222462823876000
13:36:40.500	ni1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.957570952	2189457570952	2016-07-14 13:35:37.676125000	-53222462823875000
13:36:40.500	pb1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.957763127	2189457763127	2016-07-14 13:35:37.676148000	-53222462823852000
13:36:40.500	ni1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.962534879	2189462534879	2016-07-14 13:35:37.676153000	-53222462823847000
13:36:40.500	pb1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.968608693	2189468608693	2016-07-14 13:35:37.676172000	-53222462823828000
13:36:40.500	pb1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.968740637	2189468740637	2016-07-14 13:35:37.676175000	-53222462823825000
